Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2011 14:54:34	65,4	51,7	51,5	53,7	50	0	1	0	14:57	3	0	0	0	0	0	1	792	86	1504087	1,00	
19.5.2011 14:55:35	65,5	51,8	51,5	53,7	50	0	1	0	14:58	3	0	0	0	0	0	1	792	86	1504124	1,00	
19.5.2011 14:56:37	65,6	51,9	51,6	53,9	50	0	1	0	14:59	3	0	0	0	0	0	1	792	86	1504162	1,00	
19.5.2011 14:57:38	65,7	51,9	51,6	53,9	50	0	1	0	15:00	3	0	0	0	0	0	1	792	86	1504199	1,00	
19.5.2011 14:58:39	65,7	51,9	51,7	53,9	50	0	1	0	15:01	3	0	0	0	0	0	1	792	86	1504237	1,00	
19.5.2011 14:59:40	65,7	51,9	51,7	54,0	50	0	1	0	15:02	3	0	0	0	0	0	1	792	86	1504274	1,00	
19.5.2011 15:00:42	65,6	52,0	51,8	54,0	50	0	1	0	15:03	3	0	0	0	0	0	1	792	86	1504311	1,00	
19.5.2011 15:01:43	65,6	52,0	51,8	54,1	50	0	1	0	15:04	3	0	0	0	0	0	1	792	86	1504348	1,00	
19.5.2011 15:02:43	65,5	52,1	51,9	54,1	50	0	1	0	15:05	3	0	0	0	0	0	1	792	86	1504384	1,00	
19.5.2011 15:03:45	65,5	52,1	51,9	54,1	50	0	1	0	15:06	3	0	0	0	0	0	1	792	86	1504420	1,00	
19.5.2011 15:04:46	65,5	52,2	51,9	54,1	50	0	1	0	15:07	3	0	0	0	0	0	1	792	86	1504456	1,00	
19.5.2011 15:05:48	65,5	52,2	51,9	54,1	50	0	1	0	15:08	3	0	0	0	0	0	1	792	86	1504492	1,00	
19.5.2011 15:06:48	65,5	52,2	52,0	54,1	50	0	1	0	15:09	3	0	0	0	0	0	1	792	86	1504529	1,00	
19.5.2011 15:07:50	65,5	52,3	52,1	54,1	50	0	1	0	15:10	3	0	0	0	0	0	1	792	86	1504565	1,00	
19.5.2011 15:08:51	65,5	52,3	52,1	54,1	50	0	1	0	15:11	3	0	0	0	0	0	1	792	86	1504601	1,00	
19.5.2011 15:09:53	65,5	52,4	52,2	54,1	50	0	1	0	15:12	3	0	0	0	0	0	1	792	86	1504637	1,00	
19.5.2011 15:10:53	65,5	52,4	52,2	54,2	50	0	1	0	15:14	3	0	0	0	0	0	1	792	86	1504673	1,00	
19.5.2011 15:11:55	65,4	52,4	52,3	54,2	50	0	1	0	15:15	3	0	0	0	0	0	1	792	86	1504709	1,00	
19.5.2011 15:12:56	65,3	52,4	52,3	54,3	50	0	1	0	15:16	3	0	0	0	0	0	1	792	86	1504745	1,00	
19.5.2011 15:13:58	65,4	52,5	52,3	54,3	50	0	1	0	15:17	3	0	0	0	0	0	1	792	86	1504780	1,00	
19.5.2011 15:14:58	65,3	52,5	52,3	54,3	50	0	1	0	15:18	3	0	0	0	0	0	1	792	86	1504816	1,00	
19.5.2011 15:16:00	65,3	52,6	52,4	54,3	50	0	1	0	15:19	3	0	0	0	0	0	1	792	86	1504851	1,00	
19.5.2011 15:17:01	65,3	52,6	52,4	54,3	50	0	1	0	15:20	3	0	0	0	0	0	1	792	86	1504885	1,00	
19.5.2011 15:18:02	65,3	52,6	52,4	54,3	50	0	1	0	15:21	3	0	0	0	0	0	1	792	86	1504920	1,00	
19.5.2011 15:19:03	65,3	52,6	52,4	54,3	50	0	1	0	15:22	3	0	0	0	0	0	1	792	86	1504955	1,00	
19.5.2011 15:20:04	65,2	52,7	52,5	54,4	50	0	1	0	15:23	3	0	0	0	0	0	1	792	86	1504990	1,00	
19.5.2011 15:21:06	65,3	52,7	52,5	54,4	50	0	1	0	15:24	3	0	0	0	0	0	1	792	86	1505024	1,00	
19.5.2011 15:22:07	65,3	52,8	52,6	54,4	50	0	1	0	15:25	3	0	0	0	0	0	1	792	86	1505058	1,00	
19.5.2011 15:23:08	65,3	52,8	52,6	54,5	50	0	1	0	15:26	3	0	0	0	0	0	1	792	86	1505093	1,00	
19.5.2011 15:24:09	65,3	52,9	52,6	54,5	50	0	1	0	15:27	3	0	0	0	0	0	1	792	86	1505127	1,00	
19.5.2011 15:25:11	63,8	52,9	52,6	54,5	40	0	1	0	15:28	3	0	0	0	0	0	1	792	86	1505159	1,00	
19.5.2011 15:26:12	63,3	53,0	52,7	54,4	40	0	1	0	15:29	3	0	0	0	0	0	1	792	86	1505177	1,00	
19.5.2011 15:27:13	61,5	53,0	52,8	54,1	30	0	1	0	15:30	3	0	0	0	0	0	1	792	86	1505196	1,00	
19.5.2011 15:28:14	60,2	53,0	52,8	53,6	30	0	1	0	15:31	3	0	0	0	0	0	1	792	86	1505210	1,00	
19.5.2011 15:29:16	63,1	53,0	52,8	52,8	40	0	1	0	15:32	3	0	0	0	0	0	1	792	86	1505228	1,00	
19.5.2011 15:30:17	65,8	53,1	52,8	52,9	50	0	1	0	15:33	3	0	0	0	0	0	1	792	86	1505267	1,00	
19.5.2011 15:31:17	64,8	53,1	52,8	53,0	50	0	1	0	15:34	3	0	0	0	0	0	1	792	86	1505306	1,00	
19.5.2011 15:32:19	64,2	53,2	52,9	53,8	50	0	1	0	15:35	3	0	0	0	0	0	1	792	86	1505341	1,00	
19.5.2011 15:33:20	64,2	53,2	53,0	54,7	40	0	1	0	15:36	3	0	0	0	0	0	1	792	86	1505361	1,00	
19.5.2011 15:35:22	65,7	53,2	53,0	53,9	50	0	1	0	15:38	3	0	0	0	0	0	1	792	86	1505419	1,00	
19.5.2011 15:36:24	65,2	53,2	53,0	54,1	50	0	1	0	15:39	3	0	0	0	0	0	1	792	86	1505455	1,00	
19.5.2011 15:37:25	64,7	53,3	53,0	54,7	50	0	1	0	15:40	3	0	0	0	0	0	1	792	86	1505489	1,00	
19.5.2011 15:38:27	64,7	53,3	53,0	54,9	50	0	1	0	15:41	3	0	0	0	0	0	1	792	86	1505520	1,00	
19.5.2011 15:39:27	65,0	53,3	53,1	54,6	50	0	1	0	15:42	3	0	0	0	0	0	1	792	86	1505552	1,00	
19.5.2011 15:40:29	65,3	53,3	53,2	54,6	50	0	1	0	15:43	3	0	0	0	0	0	1	792	86	1505586	1,00	
19.5.2011 15:41:29	65,3	53,3	53,2	54,6	50	0	1	0	15:44	3	0	0	0	0	0	1	792	86	1505620	1,00	
19.5.2011 15:42:32	65,2	53,3	53,2	54,7	50	0	1	0	15:45	3	0	0	0	0	0	1	793	86	1505653	1,00	
19.5.2011 15:43:32	65,2	53,4	53,2	54,8	50	0	1	0	15:46	3	0	0	0	0	0	1	793	86	1505686	1,00	
19.5.2011 15:44:34	65,2	53,4	53,3	54,8	50	0	1	0	15:47	3	0	0	0	0	0	1	793	86	1505719	1,00	
19.5.2011 15:45:35	65,3	53,6	53,3	54,8	50	0	1	0	15:48	3	0	0	0	0	0	1	793	86	1505752	1,00	
19.5.2011 15:46:36	65,3	53,6	53,3	54,8	50	0	1	0	15:49	3	0	0	0	0	0	1	793	86	1505785	1,00	
19.5.2011 15:47:37	65,2	53,6	53,3	55,0	50	0	1	0	15:50	3	0	0	0	0	0	1	793	86	1505818	1,00	
19.5.2011 15:48:38	65,1	53,6	53,3	54,9	50	0	1	0	15:51	3	0	0	0	0	0	1	793	86	1505851	1,00	
19.5.2011 15:49:40	65,0	53,6	53,3	55,0	50	0	1	0	15:52	3	0	0	0	0	0	1	793	86	1505883	1,00	
19.5.2011 15:50:41	65,1	53,7	53,4	54,9	50	0	1	0	15:53	3	0	0	0	0	0	1	793	86	1505914	1,00	
19.5.2011 15:51:42	65,2	53,7	53,4	55,0	50	0	1	0	15:54	3	0	0	0	0	0	1	793	86	1505947	1,00	
19.5.2011 15:52:43	65,3	53,7	53,4	54,9	50	0	1	0	15:55	3	0	0	0	0	0	1	793	86	1505979	1,00	
19.5.2011 15:53:45	65,3	53,8	53,6	55,0	50	0	1	0	15:56	3	0	0	0	0	0	1	793	86	1506013	1,00	
19.5.2011 15:54:45	65,2	53,8	53,6	55,0	50	0	1	0	15:57	3	0	0	0	0	0	1	793	86	1506045	1,00	
19.5.2011 15:55:47	65,1	53,9	53,6	55,1	50	0	1	0	15:58	3	0	0	0	0	0	1	793	86	1506077	1,00	
19.5.2011 15:56:48	65,1	53,9	53,6	55,1	50	0	1	0	15:59	3	0	0	0	0	0	1	793	86	1506109	1,00	
19.5.2011 15:57:50	65,2	53,9	53,6	55,1	50	0	1	0	16:00	3	0	0	0	0	0	1	793	86	1506141	1,00	
19.5.2011 15:58:51	65,1	53,9	53,6	55,1	50	0	1	0	16:01	3	0	0	0	0	0	1	793	86	1506172	1,00	
19.5.2011 15:59:52	65,1	54,0	53,7	55,1	50	0	1	0	16:02	3	0	0	0	0	0	1	793	86	1506204	1,00	
19.5.2011 16:00:53	64,9	54,1	53,7	55,1	40	0	1	0	16:04	3	0	0	0	0	0	1	793	86	1506235	1,00	
19.5.2011 16:01:54	65,4	54,1	53,7	54,8	40	0	1	0	16:05	3	0	0	0	0	0	1	793	86	1506257	1,00	
19.5.2011 16:02:55	65,9	54,1	53,7	54,6	40	0	1	0	16:06	3	0	0	0	0	0	1	793	86	1506292	1,00	
19.5.2011 16:03:56	66,1	54,1	53,8	54,5	50	0	1	0	16:07	3	0	0	0	0	0	1	793	86	1506316	1,00	
19.5.2011 16:04:58	65,2	54,1	53,8	55,0	50	0	1	0	16:08	3	0	0	0	0	0	1	793	86	1506351	1,00	
19.5.2011 16:05:59	64,8	54,1	53,9	55,2	40	0	1	0	16:09	3	0	0	0	0	0	1	793	86	1506382	1,00	
19.5.2011 16:07:00	65,5	54,2	53,9	55,2	40	0	1	0	16:10	3	0	0	0	0	0	1	793	86	1506403	1,00	
19.5.2011 16:08:01	66,0	54,2	53,9	54,8	40	0	1	0	16:11	3	0	0	0	0	0	1	793	86	1506437	1,00	
19.5.2011 16:09:03	66,1	54,2	53,9	54,5	40	0	1	0	16:12	3	0	0	0	0	0	1	793	86	1506462	1,00	
19.5.2011 16:10:04	66,0	54,3	54,0	54,6	40	0	1	0	16:13	3	0	0	0	0	0	1	793	86	1506486	1,00	
19.5.2011 16:11:05	65,9	54,3	54,0	54,8	40	0	1	0	16:14	3	0	0	0	0	0	1	793	86	1506522	1,00	
19.5.2011 16:12:06	65,7	54,3	54,1	54,9	40	0	1	0	16:15	3	0	0	0	0	0	1	793	86	1506545	1,00	
19.5.2011 16:13:08	65,7	54,3	54,1	54,9	40	0	1	0	16:16	3	0	0	0	0	0	1	793	86	1506567	1,00	
19.5.2011 16:14:09	65,9	54,4	54,1	55,0	40	0	1	0	16:17	3	0	0	0	0	0	1	793	86	1506602	1,00	
19.5.2011 16:15:09	66,0	54,5	54,1	54,9	40	0	1	0	16:18	3	0	0	0	0	0	1	793	86	1506625	1,00	
19.5.2011 16:16:11	66,0	54,5	54,1	55,0	40	0	1	0	16:19	3	0	0	0	0	0	1	793	86	1506660	1,00	
19.5.2011 16:17:12	65,9	54,5	54,2	55,0	40	0	1	0	16:20	3	0	0	0	0	0	1	793	86	1506684	1,00	
19.5.2011 16:18:14	65,9	54,5	54,2	55,0	40	0	1	0	16:21	3	0	0	0	0	0	1	793	86	1506707	1,00	
19.5.2011 16:19:14	65,8	54,5	54,2	55,1	40	0	1	0	16:22	3	0	0	0	0	0	1	793	86	1506741	1,00	
19.5.2011 16:20:16	65,7	54,5	54,3	55,1	40	0	1	0	16:23	3	0	0	0	0	0	1	793	86	1506763	1,00	
19.5.2011 16:21:17	65,9	54,5	54,3	55,1	40	0	1	0	16:24	3	0	0	0	0	0	1	793	86	1506797	1,00	
19.5.2011 16:22:19	65,9	54,5	54,4	55,1	40	0	1	0	16:25	3	0	0	0	0	0	1	793	86	1506820	1,00	
19.5.2011 16:23:19	66,0	54,6	54,4	55,1	40	0	1	0	16:26	3	0	0	0	0	0	1	793	86	1506843	1,00	
19.5.2011 16:25:22	65,8	54,7	54,5	55,2	40	0	1	0	16:28	3	0	0	0	0	0	1	793	86	1506899	1,00	
19.5.2011 16:26:23	65,7	54,7	54,5	55,2	40	0	1	0	16:29	3	0	0	0	0	0	1	793	86	1506933	1,00	
19.5.2011 16:27:24	65,7	54,7	54,5	55,2	40	0	1	0	16:30	3	0	0	0	0	0	1	793	86	1506955	1,00	
19.5.2011 16:28:26	65,6	54,8	54,5	55,2	40	0	1	0	16:31	3	0	0	0	0	0	1	793	86	1506977	1,00	
19.5.2011 16:29:27	65,6	54,8	54,5	55,2	40	0	1	0	16:32	3	0	0	0	0	0	1	793	86	1507010	1,00	
19.5.2011 16:30:27	65,6	54,8	54,5	55,2	40	0	1	0	16:33	3	0	0	0	0	0	1	793	86	1507032	1,00	
19.5.2011 16:31:29	65,7	54,8	54,6	55,2	40	0	1	0	16:34	3	0	0	0	0	0	1	793	86	1507054	1,00	
19.5.2011 16:32:30	65,7	54,8	54,6	55,2	40	0	1	0	16:35	3	0	0	0	0	0	1	793	86	1507088	1,00	
19.5.2011 16:33:32	65,7	54,8	54,6	55,2	40	0	1	0	16:36	3	0	0	0	0	0	1	793	86	1507110	1,00	
19.5.2011 16:34:32	65,7	54,8	54,6	55,3	40	0	1	0	16:37	3	0	0	0	0	0	1	793	86	1507143	1,00	
19.5.2011 16:35:34	65,9	54,9	54,7	55,4	40	0	1	0	16:38	3	0	0	0	0	0	1	793	86	1507165	1,00	
19.5.2011 16:36:35	66,0	55,0	54,7	55,4	40	0	1	0	16:39	3	0	0	0	0	0	1	793	86	1507187	1,00	
19.5.2011 16:37:37	66,0	55,0	54,7	55,5	40	0	1	0	16:40	3	0	0	0	0	0	1	793	86	1507221	1,00	
19.5.2011 16:38:37	65,9	55,0	54,8	55,4	40	0	1	0	16:41	3	0	0	0	0	0	1	793	86	1507243	1,00	
19.5.2011 16:39:39	65,9	55,1	54,8	55,5	40	0	1	0	16:42	3	0	0	0	0	0	1	793	86	1507276	1,00	
19.5.2011 16:40:40	65,8	55,1	54,8	55,6	40	0	1	0	16:43	3	0	0	0	0	0	1	793	86	1507298	1,00	
19.5.2011 16:41:42	65,8	55,1	54,8	55,5	40	0	1	0	16:44	3	0	0	0	0	0	1	793	86	1507320	1,00	
19.5.2011 16:42:42	65,7	55,2	54,8	55,6	40	0	1	0	16:45	3	0	0	0	0	0	1	793	86	1507352	1,00	
19.5.2011 16:43:44	65,6	55,2	54,8	55,5	40	0	1	0	16:46	3	0	0	0	0	0	1	794	86	1507373	1,00	
19.5.2011 16:44:45	65,5	55,2	54,9	55,6	40	0	1	0	16:47	3	0	0	0	0	0	1	794	86	1507405	1,00	
19.5.2011 16:45:46	65,5	55,2	54,9	55,6	40	0	1	0	16:48	3	0	0	0	0	0	1	794	86	1507425	1,00	
19.5.2011 16:46:47	65,5	55,3	54,9	55,6	40	0	1	0	16:49	3	0	0	0	0	0	1	794	86	1507446	1,00	
19.5.2011 16:48:38	65,6	55,4	55,0	55,6	40	0	1	0	16:51	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:49:39	65,7	55,3	55,0	55,6	40	0	1	0	16:52	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:50:41	65,7	55,4	55,1	55,6	40	0	1	0	16:53	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:51:42	65,7	55,4	55,1	55,6	40	0	1	0	16:54	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:52:43	65,7	55,4	55,1	55,6	40	0	1	0	16:55	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:53:44	65,7	55,4	55,1	55,7	40	0	1	0	16:56	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:54:46	65,6	55,5	55,2	55,8	40	0	1	0	16:57	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:55:47	65,4	55,5	55,2	55,7	40	0	1	0	16:58	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:56:48	65,2	55,5	55,2	55,8	40	0	1	0	16:59	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:57:49	64,9	55,6	55,2	55,8	40	0	1	0	17:00	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:58:51	64,8	55,6	55,3	55,7	40	0	1	0	17:01	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 16:59:52	64,7	55,6	55,4	55,7	40	0	1	0	17:02	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:00:53	64,7	55,6	55,3	55,7	40	0	1	0	17:03	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:01:54	64,5	55,6	55,3	55,6	30	0	1	0	17:05	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:02:55	64,9	55,6	55,4	55,2	30	0	1	0	17:06	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:03:57	63,9	55,6	55,4	54,9	30	0	1	0	17:07	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:04:57	60,8	55,6	55,4	54,7	30	0	1	0	17:08	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:05:59	59,5	55,7	55,4	54,5	0	0	0	0	17:09	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:07:00	60,7	55,8	55,5	53,7	0	0	0	0	17:10	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:08:02	62,7	55,8	55,5	53,0	30	0	1	0	17:11	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:09:02	66,2	55,8	55,4	53,6	40	0	1	0	17:12	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:10:04	64,5	55,8	55,5	54,3	30	0	1	0	17:13	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:11:05	63,0	55,8	55,5	54,1	30	0	1	0	17:14	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:12:07	63,3	55,8	55,6	54,0	30	0	1	0	17:15	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:13:07	63,8	55,8	55,5	54,8	30	0	1	0	17:16	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:14:09	63,9	55,8	55,5	55,0	30	0	1	0	17:17	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:15:10	64,0	55,8	55,6	54,6	30	0	1	0	17:18	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:16:11	64,2	55,8	55,6	54,5	30	0	1	0	17:19	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:17:12	64,4	55,8	55,6	54,5	30	0	1	0	17:20	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:18:13	64,4	55,8	55,6	54,6	30	0	1	0	17:21	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:19:15	64,2	55,8	55,6	54,6	30	0	1	0	17:22	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:20:16	62,5	55,9	55,6	54,6	30	0	1	0	17:23	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:21:17	60,5	55,8	55,6	54,6	30	0	1	0	17:24	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:22:18	59,2	55,8	55,6	54,5	0	0	0	0	17:25	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:23:20	59,1	55,9	55,6	53,9	0	0	0	0	17:26	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:24:20	60,0	55,9	55,6	53,3	0	0	0	0	17:27	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:25:22	61,0	55,9	55,7	52,6	0	0	0	0	17:28	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:26:23	61,3	55,9	55,7	52,1	0	0	0	0	17:29	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:27:25	61,8	55,8	55,7	51,5	100	0	1	0	17:30	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:28:26	63,2	55,8	55,7	52,4	30	0	1	0	17:31	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:29:27	61,3	55,8	55,7	53,3	30	0	1	0	17:32	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:30:28	60,3	55,8	55,7	53,4	30	0	1	0	17:33	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:31:29	60,0	55,7	55,7	53,3	30	0	1	0	17:34	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:32:31	60,3	55,7	55,8	53,6	30	0	1	0	17:35	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:33:31	61,0	55,6	55,8	54,2	30	0	1	0	17:36	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:34:33	61,3	55,6	55,8	54,1	30	0	1	0	17:37	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:35:34	61,4	55,5	55,8	54,0	30	0	1	0	17:38	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:36:36	61,7	55,5	55,8	54,0	30	0	1	0	17:39	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:37:37	61,8	55,4	55,8	54,0	30	0	1	0	17:40	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:38:38	61,8	55,4	55,8	54,1	30	0	1	0	17:41	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:39:39	61,8	55,4	55,8	54,1	30	0	1	0	17:42	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:40:41	61,9	55,3	55,8	54,1	30	0	1	0	17:43	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:41:42	61,9	55,3	55,8	54,1	30	0	1	0	17:44	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:42:44	61,9	55,3	55,8	54,1	30	0	1	0	17:45	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:43:44	61,9	55,3	55,8	54,2	30	0	1	0	17:46	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:44:45	61,5	55,3	55,8	54,1	30	0	1	0	17:47	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:45:47	61,4	55,3	55,8	54,2	30	0	1	0	17:48	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:46:48	61,4	55,2	55,8	54,2	30	0	1	0	17:49	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:47:49	61,3	55,2	55,7	54,3	30	0	1	0	17:50	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:48:50	61,4	55,2	55,8	54,2	30	0	1	0	17:51	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:49:52	61,3	55,2	55,7	54,1	30	0	1	0	17:52	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:50:53	61,2	55,2	55,8	54,1	30	0	1	0	17:54	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:51:54	61,2	55,1	55,8	54,1	30	0	1	0	17:55	1	0	0	0	0	0	0	794	86	1507467	1,00	
19.5.2011 17:52:55	61,0	55,2	55,8	54,1	30	0	1	0	17:56	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 17:53:57	61,0	55,1	55,8	54,1	30	0	1	0	17:57	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 17:54:58	61,0	55,1	55,8	54,1	30	0	1	0	17:58	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 17:56:00	60,8	55,1	55,8	54,0	30	0	1	0	17:59	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 17:57:00	60,8	55,1	55,8	54,0	30	0	1	0	18:00	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 17:58:02	60,7	55,1	55,8	54,0	30	0	1	0	18:01	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 17:59:03	60,6	55,1	55,8	54,0	30	0	1	0	18:02	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:00:04	60,5	55,0	55,8	53,9	30	0	1	0	18:03	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:01:06	60,4	55,0	55,7	53,9	30	0	1	0	18:04	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:02:06	60,3	55,0	55,8	53,9	30	0	1	0	18:05	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:03:08	60,1	55,0	55,8	53,9	30	0	1	0	18:06	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:04:09	60,0	55,0	55,8	53,9	30	0	1	0	18:07	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:05:11	60,0	55,1	55,8	53,9	30	0	1	0	18:08	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:06:11	59,9	55,1	55,8	53,9	30	0	1	0	18:09	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:07:13	59,9	55,0	55,8	53,9	30	0	1	0	18:10	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:08:14	59,6	55,1	55,8	53,9	30	0	1	0	18:11	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:09:16	59,6	55,1	55,7	53,8	30	0	1	0	18:12	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:10:16	59,6	55,1	55,8	53,8	30	0	1	0	18:13	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:11:18	59,4	55,1	55,7	53,8	30	0	1	0	18:14	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:12:19	59,2	55,1	55,7	53,8	30	0	1	0	18:15	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:13:21	59,2	55,1	55,7	53,8	30	0	1	0	18:16	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:14:22	59,3	55,1	55,7	53,4	0	0	0	0	18:17	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:15:23	60,0	55,2	55,7	52,8	0	0	0	0	18:18	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:16:24	60,9	55,1	55,7	52,2	0	0	0	0	18:19	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:17:25	62,3	55,1	55,7	52,3	30	0	1	0	18:20	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:18:27	61,5	55,1	55,7	53,1	30	0	1	0	18:21	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:19:28	59,5	55,2	55,7	53,3	30	0	1	0	18:22	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:20:29	58,5	55,2	55,7	53,0	0	0	0	0	18:23	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:21:31	58,7	55,2	55,7	52,4	0	0	0	0	18:24	1	0	0	0	0	0	0	795	86	1507467	1,00	
19.5.2011 18:22:32	59,4	55,2	55,7	51,8	0	0	0	0	18:25	1	0	0	0	0	0	0	795	86	1507467	1,00	
