	VBus #0: DeltaSol BS Plus (0x4221)																				
Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2022 16:42:00	74,4	61,8	62,2	23,4	50	0	1	0	16:48	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:43:00	74,4	61,9	62,2	23,4	50	0	1	0	16:49	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:44:00	74,4	61,9	62,2	23,4	50	0	1	0	16:50	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:45:00	74,3	61,9	62,3	23,4	50	0	1	0	16:51	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:46:00	74,3	61,9	62,3	23,4	50	0	1	0	16:52	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:47:00	74,3	61,9	62,3	23,4	50	0	1	0	16:53	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:48:00	74,3	61,9	62,4	23,4	50	0	1	0	16:54	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:49:00	74,2	61,9	62,4	23,4	50	0	1	0	16:55	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:50:00	74,3	62,0	62,4	23,4	50	0	1	0	16:56	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:51:00	74,2	62,0	62,5	23,4	50	0	1	0	16:57	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:52:00	74,3	62,0	62,4	23,4	50	0	1	0	16:58	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:53:00	74,1	62,1	62,4	23,4	50	0	1	0	16:59	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:54:00	74,1	62,1	62,4	23,4	50	0	1	0	17:00	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:55:00	74,1	62,1	62,5	23,4	50	0	1	0	17:01	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:56:00	74,1	62,1	62,6	23,4	50	0	1	0	17:02	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:57:00	74,1	62,1	62,5	23,4	50	0	1	0	17:03	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:58:00	74,0	62,2	62,6	23,4	50	0	1	0	17:04	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 16:59:00	74,0	62,2	62,6	23,5	50	0	1	0	17:05	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:00:00	73,9	62,2	62,6	23,4	50	0	1	0	17:06	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:01:00	73,8	62,3	62,7	23,4	50	0	1	0	17:07	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:02:00	73,7	62,2	62,7	23,4	50	0	1	0	17:08	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:03:00	73,9	62,3	62,7	23,4	50	0	1	0	17:09	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:04:00	73,8	62,3	62,7	23,4	50	0	1	0	17:10	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:05:00	73,8	62,3	62,7	23,4	50	0	1	0	17:11	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:06:00	73,7	62,3	62,7	23,4	50	0	1	0	17:12	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:07:00	73,7	62,3	62,7	23,4	50	0	1	0	17:13	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:08:00	73,6	62,3	62,7	23,4	50	0	1	0	17:14	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:09:00	73,6	62,3	62,7	23,5	50	0	1	0	17:15	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:10:00	73,6	62,3	62,7	23,5	50	0	1	0	17:16	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:11:00	73,6	62,4	62,7	23,5	50	0	1	0	17:17	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:12:00	73,6	62,4	62,7	23,4	50	0	1	0	17:18	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:13:00	73,4	62,4	62,7	23,4	50	0	1	0	17:19	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:14:00	73,6	62,4	62,7	23,4	40	0	1	0	17:20	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:15:00	73,7	62,5	62,7	23,4	40	0	1	0	17:21	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:16:00	74,0	62,5	62,7	23,5	40	0	1	0	17:22	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:17:00	74,0	62,5	62,8	23,5	40	0	1	0	17:23	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:18:00	73,7	62,5	62,8	23,5	40	0	1	0	17:24	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:19:00	73,6	62,5	62,8	23,4	40	0	1	0	17:25	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:20:00	73,6	62,5	62,9	23,6	40	0	1	0	17:26	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:21:00	73,6	62,5	62,9	23,5	40	0	1	0	17:27	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:22:00	73,6	62,5	62,9	23,4	40	0	1	0	17:28	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:23:00	73,6	62,5	62,9	23,5	40	0	1	0	17:29	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:24:00	73,6	62,5	62,9	23,5	40	0	1	0	17:30	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:25:00	73,6	62,6	63,0	23,4	40	0	1	0	17:31	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:26:00	73,6	62,6	63,0	23,5	40	0	1	0	17:32	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:27:00	73,4	62,6	63,0	23,5	40	0	1	0	17:33	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:28:00	73,3	62,6	63,0	23,5	40	0	1	0	17:34	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:29:00	73,2	62,6	63,0	23,5	40	0	1	0	17:35	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:30:00	73,2	62,7	63,0	23,5	40	0	1	0	17:36	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:31:00	73,0	62,7	63,0	23,5	40	0	1	0	17:37	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:32:00	72,9	62,7	63,0	23,4	40	0	1	0	17:38	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:33:00	72,9	62,7	63,0	23,5	40	0	1	0	17:39	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:34:00	72,8	62,7	63,0	23,5	40	0	1	0	17:40	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:35:00	72,7	62,7	63,0	23,5	40	0	1	0	17:41	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:36:00	72,7	62,7	63,1	23,5	40	0	1	0	17:42	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:37:00	72,7	62,7	63,1	23,5	40	0	1	0	17:43	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:38:00	72,6	62,7	63,1	23,6	40	0	1	0	17:44	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:39:00	72,6	62,7	63,1	23,4	40	0	1	0	17:45	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:40:00	72,5	62,7	63,0	23,5	40	0	1	0	17:46	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:41:00	72,4	62,7	63,0	23,5	40	0	1	0	17:47	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:42:00	72,4	62,7	63,0	23,5	40	0	1	0	17:48	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:43:00	72,3	62,7	63,0	23,5	40	0	1	0	17:49	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:44:00	72,2	62,8	63,0	23,5	40	0	1	0	17:50	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:45:00	72,1	62,7	63,0	23,5	40	0	1	0	17:51	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:46:00	72,1	62,7	63,1	23,5	40	0	1	0	17:52	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:47:00	72,2	62,7	63,1	23,5	40	0	1	0	17:53	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:48:00	72,0	62,8	63,1	23,5	40	0	1	0	17:54	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:49:00	72,0	62,8	63,1	23,5	40	0	1	0	17:55	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:50:00	71,8	62,8	63,1	23,5	40	0	1	0	17:56	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:51:00	71,7	62,8	63,2	23,5	30	0	1	0	17:57	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:52:00	72,2	62,8	63,2	23,5	30	0	1	0	17:58	8	0	0	0	0	0	0	5328	925	5251824	1,00	
19.5.2022 17:53:00	72,7	62,8	63,2	23,5	40	0	1	0	17:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 17:54:00	72,5	62,8	63,2	23,5	40	0	1	0	18:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 17:55:00	71,5	62,8	63,2	23,5	30	0	1	0	18:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 17:56:00	71,4	62,8	63,2	23,6	30	0	1	0	18:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 17:57:00	72,0	62,8	63,2	23,5	30	0	1	0	18:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 17:58:00	72,2	62,8	63,2	23,5	30	0	1	0	18:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 17:59:00	72,2	62,8	63,3	23,6	30	0	1	0	18:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:00:00	72,2	62,8	63,3	23,6	30	0	1	0	18:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:01:00	72,1	62,8	63,3	23,6	30	0	1	0	18:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:02:00	71,8	62,8	63,3	23,5	30	0	1	0	18:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:03:00	71,6	62,8	63,2	23,5	30	0	1	0	18:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:04:00	71,3	62,8	63,3	23,5	30	0	1	0	18:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:05:00	71,1	62,8	63,3	23,6	30	0	1	0	18:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:06:00	71,2	62,8	63,2	23,6	30	0	1	0	18:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:07:00	71,2	62,8	63,2	23,6	30	0	1	0	18:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:08:00	71,2	62,8	63,2	23,6	30	0	1	0	18:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:09:00	71,0	62,8	63,2	23,6	30	0	1	0	18:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:10:00	70,9	62,8	63,2	23,6	30	0	1	0	18:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:11:00	70,7	62,8	63,2	23,6	30	0	1	0	18:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:12:00	70,5	62,8	63,2	23,6	30	0	1	0	18:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:13:00	70,4	62,9	63,3	23,5	30	0	1	0	18:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:14:00	70,3	62,8	63,3	23,5	30	0	1	0	18:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:15:00	70,3	62,9	63,2	23,6	30	0	1	0	18:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:16:00	70,1	62,9	63,3	23,6	30	0	1	0	18:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:17:00	70,2	62,8	63,2	23,6	30	0	1	0	18:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:18:00	70,3	62,8	63,2	23,6	30	0	1	0	18:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:19:00	70,3	62,9	63,2	23,6	30	0	1	0	18:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:20:00	70,2	62,9	63,3	23,6	30	0	1	0	18:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:21:00	70,1	62,8	63,3	23,6	30	0	1	0	18:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:22:00	70,1	62,7	63,3	23,6	30	0	1	0	18:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:23:00	69,9	62,6	63,3	23,5	30	0	1	0	18:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:24:00	69,8	62,4	63,2	23,6	30	0	1	0	18:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:25:00	69,7	62,3	63,3	23,6	30	0	1	0	18:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:26:00	69,5	62,2	63,2	23,6	30	0	1	0	18:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:27:00	69,3	62,1	63,2	23,6	30	0	1	0	18:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:28:00	69,1	62,0	63,2	23,6	30	0	1	0	18:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:29:00	68,9	61,9	63,2	23,6	30	0	1	0	18:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:30:00	68,7	61,9	63,2	23,6	30	0	1	0	18:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:31:00	68,5	61,8	63,3	23,6	30	0	1	0	18:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:32:00	68,1	61,7	63,2	23,6	30	0	1	0	18:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:33:00	67,6	61,7	63,2	23,6	30	0	1	0	18:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:34:00	67,5	61,6	63,2	23,6	30	0	1	0	18:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:35:00	67,4	61,5	63,2	23,6	30	0	1	0	18:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:36:00	67,5	61,5	63,2	23,6	30	0	1	0	18:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:37:00	67,4	61,5	63,2	23,6	30	0	1	0	18:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:38:00	67,4	61,4	63,2	23,6	30	0	1	0	18:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:39:00	67,4	61,4	63,2	23,6	30	0	1	0	18:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:40:00	67,2	61,3	63,2	23,6	30	0	1	0	18:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:41:00	67,1	61,3	63,2	23,6	30	0	1	0	18:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:42:00	66,8	61,3	63,2	23,6	30	0	1	0	18:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:43:00	66,6	61,2	63,2	23,6	30	0	1	0	18:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:44:00	66,5	61,2	63,2	23,6	30	0	1	0	18:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:45:00	66,4	61,0	63,2	23,6	30	0	1	0	18:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:46:00	66,3	61,0	63,2	23,6	30	0	1	0	18:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:47:00	66,1	61,0	63,2	23,6	30	0	1	0	18:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:48:00	65,7	61,0	63,2	23,7	30	0	1	0	18:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:49:00	65,2	61,0	63,2	23,6	30	0	1	0	18:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:50:00	64,7	61,0	63,2	23,6	0	0	0	0	18:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:51:00	64,4	60,9	63,2	23,6	0	0	0	0	18:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:52:00	63,8	60,8	63,2	23,6	0	0	0	0	18:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:53:00	63,2	60,8	63,2	23,6	0	0	0	0	18:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:54:00	62,7	60,8	63,2	23,6	0	0	0	0	19:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:55:00	62,2	60,8	63,2	23,6	0	0	0	0	19:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:56:00	61,4	60,7	63,1	23,6	0	0	0	0	19:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:57:00	60,8	60,7	63,2	23,6	0	0	0	0	19:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:58:00	60,1	60,7	63,2	23,6	0	0	0	0	19:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 18:59:00	59,4	60,6	63,2	23,6	0	0	0	0	19:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:00:00	58,5	60,6	63,1	23,6	0	0	0	0	19:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:01:00	57,8	60,6	63,1	23,6	0	0	0	0	19:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:02:00	57,0	60,6	63,1	23,6	0	0	0	0	19:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:03:00	56,3	60,6	63,1	23,6	0	0	0	0	19:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:04:00	55,6	60,6	63,1	23,6	0	0	0	0	19:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:05:00	54,8	60,5	63,1	23,7	0	0	0	0	19:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:06:00	54,1	60,5	63,1	23,6	0	0	0	0	19:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:07:00	53,6	60,5	63,1	23,6	0	0	0	0	19:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:08:00	52,8	60,5	63,1	23,6	0	0	0	0	19:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:09:00	52,2	60,4	63,1	23,6	0	0	0	0	19:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:10:00	51,5	60,4	63,0	23,6	0	0	0	0	19:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:11:00	51,0	60,4	63,0	23,6	0	0	0	0	19:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:12:00	50,3	60,4	63,0	23,6	0	0	0	0	19:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:13:00	49,8	60,4	63,0	23,6	0	0	0	0	19:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:14:00	49,2	60,4	63,0	23,6	0	0	0	0	19:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:15:00	48,6	60,4	63,0	23,6	0	0	0	0	19:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:16:00	48,1	60,4	63,0	23,6	0	0	0	0	19:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:17:00	47,6	60,4	63,0	23,6	0	0	0	0	19:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:18:00	47,2	60,4	63,0	23,6	0	0	0	0	19:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:19:00	46,6	60,3	63,0	23,6	0	0	0	0	19:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:20:00	46,1	60,3	63,0	23,6	0	0	0	0	19:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:21:00	45,6	60,3	63,0	23,6	0	0	0	0	19:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:22:00	45,2	60,3	63,0	23,6	0	0	0	0	19:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:23:00	44,8	60,3	63,0	23,6	0	0	0	0	19:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:24:00	44,3	60,2	63,0	23,6	0	0	0	0	19:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:25:00	43,8	60,2	63,0	23,6	0	0	0	0	19:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:26:00	43,5	60,2	63,0	23,6	0	0	0	0	19:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:27:00	43,0	60,2	63,0	23,6	0	0	0	0	19:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:28:00	42,7	60,2	63,0	23,6	0	0	0	0	19:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:29:00	42,3	60,2	63,0	23,6	0	0	0	0	19:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:30:00	41,9	60,0	63,0	23,6	0	0	0	0	19:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:31:00	41,4	60,0	63,0	23,6	0	0	0	0	19:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:32:00	41,1	60,0	63,0	23,6	0	0	0	0	19:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:33:00	40,7	60,0	62,9	23,6	0	0	0	0	19:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:34:00	40,4	60,0	63,0	23,6	0	0	0	0	19:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:35:00	40,0	60,0	63,0	23,6	0	0	0	0	19:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:36:00	39,6	59,9	63,0	23,6	0	0	0	0	19:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:37:00	39,3	60,0	62,9	23,7	0	0	0	0	19:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:38:00	39,1	60,0	62,9	23,6	0	0	0	0	19:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:39:00	38,7	59,9	62,9	23,6	0	0	0	0	19:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:40:00	38,4	59,9	63,0	23,6	0	0	0	0	19:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:41:00	38,1	59,9	62,9	23,7	0	0	0	0	19:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:42:00	37,8	59,9	62,9	23,7	0	0	0	0	19:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:43:00	37,4	59,9	62,9	23,6	0	0	0	0	19:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:44:00	37,2	59,9	62,9	23,6	0	0	0	0	19:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:45:00	36,9	59,9	62,9	23,6	0	0	0	0	19:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:46:00	36,6	59,9	62,9	23,6	0	0	0	0	19:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:47:00	36,3	59,9	62,9	23,6	0	0	0	0	19:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:48:00	36,0	59,9	62,9	23,6	0	0	0	0	19:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:49:00	35,7	59,9	62,9	23,6	0	0	0	0	19:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:50:00	35,4	59,9	62,9	23,7	0	0	0	0	19:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:51:00	35,1	59,9	62,9	23,6	0	0	0	0	19:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:52:00	34,8	59,9	62,9	23,6	0	0	0	0	19:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:53:00	34,6	59,9	62,8	23,6	0	0	0	0	19:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:54:00	34,3	59,7	62,9	23,6	0	0	0	0	20:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:55:00	34,0	59,9	62,9	23,6	0	0	0	0	20:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:56:00	33,8	59,7	62,9	23,6	0	0	0	0	20:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:57:00	33,5	59,7	62,9	23,6	0	0	0	0	20:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:58:00	33,1	59,7	62,9	23,6	0	0	0	0	20:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 19:59:00	32,9	59,7	62,8	23,6	0	0	0	0	20:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
